"WY","Month","Date_median","dist_km_facility","dist_km_sd","Count","FirstFlush_firstDate","FirstFlush_medianDate","FirstFlushOccurred","Year","SAC","SJR","TOT","YOLO","EXPORTS","OUT","X2","mean_OMR","DateMonth","SAC_1","SJR_1","TOT_1","YOLO_1","EXPORTS_1","OUT_1","X2_1"
1979,12,"1978-12-14",64.4433825369516,12.34482004035,26,1979-01-13,1979-02-27,"No",1978,13203.2258064516,2812.25806451613,16334.7096774194,6.96774193548387,6050.67741935484,8779.70967741935,77.0913969332258,-4570.14028252271,1978-12-01,12443.3333333333,3497.66666666667,16414.2,2.93333333333333,5572.66666666667,10928.0666666667,77.516614028
1980,1,"1980-01-14",82.1649130927804,2.80444125168992,379,1979-12-26,1980-02-19,"Yes",1980,58635.4838709677,13069.0322580645,120990.64516129,40646.0322580645,6368.83870967742,118220.129032258,60.3202989641935,-7845.99543866844,1980-01-01,20319.3548387097,2486.77419354839,24316.5161290323,919.258064516129,5973.32258064516,19028.5483870968,74.7803774545161
1980,2,"1980-02-14",79.9016598630434,9.02537764986145,217,1979-12-26,1980-02-19,"Yes",1980,52575.8620689655,18648.275862069,125777.344827586,46505.3103448276,6183.72413793103,121654.793103448,54.0031173641379,-5101.09574649139,1980-02-01,58635.4838709677,13069.0322580645,120990.64516129,40646.0322580645,6368.83870967742,118220.129032258,60.3202989641935
1980,3,"1980-03-13",80.8326590647082,6.53858197316089,102,1979-12-26,1980-02-19,"Yes",1980,55338.7096774194,25232.2580645161,103281.387096774,17793.1612903226,4359.87096774194,99151.8387096774,48.7861534935484,-4570.14028252271,1980-03-01,52575.8620689655,18648.275862069,125777.344827586,46505.3103448276,6183.72413793103,121654.793103448,54.0031173641379
1980,4,"1980-04-10",77.7933054083583,10.4143724521556,61,1979-12-26,1980-02-19,"Yes",1980,22586.6666666667,10249.3333333333,34672.4333333333,55.7,5404.06666666667,28628.3666666667,58.3508481416667,-7905.55414379175,1980-04-01,55338.7096774194,25232.2580645161,103281.387096774,17793.1612903226,4359.87096774194,99151.8387096774,48.7861534935484
1980,11,"1979-11-14",55.8960801443274,0,2,1979-12-26,1980-02-19,"No",1979,15200,2320,18177.9333333333,9.73333333333333,5856.86666666667,12172.0666666667,78.0522327893333,-5101.09574649139,1979-11-01,12577.4193548387,2790.32258064516,16035.1290322581,8.93548387096774,7751.96774193548,7798.64516129032,83.6873369483871
1980,12,"1979-12-26",59.3483132907839,0,2,1979-12-26,1980-02-19,"Yes",1979,20319.3548387097,2486.77419354839,24316.5161290323,919.258064516129,5973.32258064516,19028.5483870968,74.7803774545161,-4570.14028252271,1979-12-01,15200,2320,18177.9333333333,9.73333333333333,5856.86666666667,12172.0666666667,78.0522327893333
1981,1,"1981-01-28",61.752269045532,13.5812812885084,159,1980-12-07,1981-02-19,"Yes",1981,18509.6774193548,3250.64516129032,23285.935483871,974.838709677419,8264.83870967742,18325.2580645161,78.4956995574194,-7845.99543866844,1981-01-01,16687.0967741935,2949.35483870968,19917.3870967742,17.0645161290323,6764.64516129032,12486.8064516129,77.526414283871
1981,2,"1981-02-12",62.7739119804415,21.2601332198232,173,1980-12-07,1981-02-19,"Yes",1981,24239.2857142857,2878.92857142857,28180.0357142857,716.857142857143,7242.14285714286,21171.3928571429,70.3224028928571,-5101.09574649139,1981-02-01,18509.6774193548,3250.64516129032,23285.935483871,974.838709677419,8264.83870967742,18325.2580645161,78.4956995574194
1981,3,"1981-03-19",68.8900629024157,23.6377716336679,200,1980-12-07,1981-02-19,"Yes",1981,24509.6774193548,3121.93548387097,29248.6451612903,259.838709677419,4834.22580645161,26483.2580645161,69.3054296745161,-4570.14028252271,1981-03-01,24239.2857142857,2878.92857142857,28180.0357142857,716.857142857143,7242.14285714286,21171.3928571429,70.3224028928571
1981,4,"1981-04-09",80.1900648494562,8.52990157231188,431,1980-12-07,1981-02-19,"Yes",1981,17224.3333333333,2532.33333333333,20227.0333333333,32.2,8094.36666666667,11647.6666666667,71.649977122,-7905.55414379175,1981-04-01,24509.6774193548,3121.93548387097,29248.6451612903,259.838709677419,4834.22580645161,26483.2580645161,69.3054296745161
1981,11,"1980-11-13",51.2083238440568,9.55710277749593,470,1980-12-07,1981-02-19,"No",1980,10871.6666666667,3277.66666666667,14715.2666666667,10.9,6457.3,6661.8,81.3779255563333,-5101.09574649139,1980-11-01,11343.5483870968,4072.25806451613,15880.1935483871,6.7741935483871,6740.96774193548,7320.83870967742,78.950194583871
1981,12,"1980-12-09",56.7254027510777,13.012918869805,420,1980-12-07,1981-02-19,"Yes",1980,16687.0967741935,2949.35483870968,19917.3870967742,17.0645161290323,6764.64516129032,12486.8064516129,77.526414283871,-4570.14028252271,1980-12-01,10871.6666666667,3277.66666666667,14715.2666666667,10.9,6457.3,6661.8,81.3779255563333
1982,1,"1982-01-05",72.2394379324521,10.1334278428762,70,1981-11-17,1982-02-07,"Yes",1982,64609.6774193548,3889.03225806452,98111.6451612903,21286.7096774194,5208.16129032258,97674.0322580645,51.4472325012903,-7845.99543866844,1982-01-01,62058.064516129,1850.96774193548,91561.8064516129,24453.7419354839,5166.8064516129,86287.3870967742,60.736028763871
1982,2,"1982-02-09",59.3881614932677,16.6015226976526,41,1981-11-17,1982-02-07,"Yes",1982,59432.1428571429,6645.35714285714,100334.892857143,26362.3571428571,9452.39285714286,92555.1785714286,54.6245182592857,-5101.09574649139,1982-02-01,64609.6774193548,3889.03225806452,98111.6451612903,21286.7096774194,5208.16129032258,97674.0322580645,51.4472325012903
1982,3,"1982-03-10",56.8279709642455,16.7680929757182,62,1981-11-17,1982-02-07,"Yes",1982,62812.9032258065,10061.6129032258,86349.5806451613,5265.35483870968,10417.7096774194,80088.3870967742,51.6851057570968,-4570.14028252271,1982-03-01,59432.1428571429,6645.35714285714,100334.892857143,26362.3571428571,9452.39285714286,92555.1785714286,54.6245182592857
1982,4,"1982-04-16",70.6736192350189,16.3986362927269,117,1981-11-17,1982-02-07,"Yes",1982,76580,22963.3333333333,149355.933333333,38217.5333333333,9613.46666666667,142192.366666667,48.518323833,-7905.55414379175,1982-04-01,62812.9032258065,10061.6129032258,86349.5806451613,5265.35483870968,10417.7096774194,80088.3870967742,51.6851057570968
1982,11,"1981-11-13",55.6683278872959,12.2872114015792,86,1981-11-17,1982-02-07,"No",1981,32939.3333333333,1564,39365.7333333333,3761.16666666667,4717.36666666667,36000.6,79.0463367713333,-5101.09574649139,1981-11-01,9895.16129032258,1386.45161290323,11441.0967741935,5.41935483870968,5934.54838709677,5213.77419354839,86.8215238280645
1982,12,"1981-12-10",65.7777842554598,14.2034259353638,118,1981-11-17,1982-02-07,"Yes",1981,62058.064516129,1850.96774193548,91561.8064516129,24453.7419354839,5166.8064516129,86287.3870967742,60.736028763871,-4570.14028252271,1981-12-01,32939.3333333333,1564,39365.7333333333,3761.16666666667,4717.36666666667,36000.6,79.0463367713333
1983,1,"1983-01-03",67.6550436049576,14.3007784162084,67,1982-11-03,1983-02-07,"Yes",1983,47512.9032258065,19067.7419354839,96860.6129032258,21640.3870967742,10077.8709677419,89761.5483870968,55.0301055151613,-7845.99543866844,1983-01-01,57706.4516129032,16493.5483870968,95522.7096774193,12297.5161290323,8428.45161290323,88908,57.0542632064516
1983,2,"1983-02-05",82.2445800042018,23.2533881105125,26,1982-11-03,1983-02-07,"Yes",1983,79039.2857142857,31603.5714285714,183046.035714286,60479.8571428571,10246.0357142857,175756.25,46.9010182125,-5101.09574649139,1983-02-01,47512.9032258065,19067.7419354839,96860.6129032258,21640.3870967742,10077.8709677419,89761.5483870968,55.0301055151613
1983,3,"1983-03-07",71.9168664783766,21.985499269137,61,1982-11-03,1983-02-07,"Yes",1983,78290.3225806452,40035.4838709677,266621.322580645,130358.387096774,5436.16129032258,266623.161290323,40.8910494980645,-4570.14028252271,1983-03-01,79039.2857142857,31603.5714285714,183046.035714286,60479.8571428571,10246.0357142857,175756.25,46.9010182125
1983,4,"1983-04-19",80.4404973090386,7.72313936607201,301,1982-11-03,1983-02-07,"Yes",1983,60510,36446.6666666667,121802.566666667,17918.9333333333,3833.66666666667,118099.733333333,44.1432311363333,-7905.55414379175,1983-04-01,78290.3225806452,40035.4838709677,266621.322580645,130358.387096774,5436.16129032258,266623.161290323,40.8910494980645
1983,11,"1982-11-11",54.8044457038842,10.077001185012,60,1982-11-03,1983-02-07,"Yes",1982,31523.3333333333,6974.33333333333,42768.5333333333,452.8,6072.76666666667,39152.3333333333,64.7999767746667,-5101.09574649139,1982-11-01,19229.0322580645,8179.35483870968,28817.1612903226,17.1290322580645,5295.03225806452,22975.3870967742,66.8826108745161
1983,12,"1982-12-14",64.9867998230828,14.2698137247655,76,1982-11-03,1983-02-07,"Yes",1982,57706.4516129032,16493.5483870968,95522.7096774193,12297.5161290323,8428.45161290323,88908,57.0542632064516,-4570.14028252271,1982-12-01,31523.3333333333,6974.33333333333,42768.5333333333,452.8,6072.76666666667,39152.3333333333,64.7999767746667
1984,1,"1984-01-20",74.8742884800265,34.3321254113369,10,1983-11-12,1984-01-16,"Yes",1984,56803.2258064516,25729.0322580645,103430.64516129,16699.7419354839,1720.03225806452,100905.806451613,47.1176361574194,-7845.99543866844,1984-01-01,74512.9032258065,19125.8064516129,154696.483870968,51892.2580645161,2142.1935483871,154586.870967742,50.4754610045161
1984,2,"1984-02-28",96.4321037790136,16.8555253342761,30,1983-11-12,1984-01-16,"Yes",1984,32372.4137931034,10833.1034482759,46831.275862069,1300.8275862069,5767.37931034483,41515.4482758621,56.1896705651724,-5101.09574649139,1984-02-01,56803.2258064516,25729.0322580645,103430.64516129,16699.7419354839,1720.03225806452,100905.806451613,47.1176361574194
1984,3,"1984-03-06",80.6353785709368,20.8748081168492,24,1983-11-12,1984-01-16,"Yes",1984,31425.8064516129,7501.61290322581,42147.4838709677,1080.25806451613,6929.70967741936,34915.5161290323,60.3784977296774,-4570.14028252271,1984-03-01,32372.4137931034,10833.1034482759,46831.275862069,1300.8275862069,5767.37931034483,41515.4482758621,56.1896705651724
1984,4,"1984-04-09",56.7211179355609,7.22022493103277,548,1983-11-12,1984-01-16,"Yes",1984,17933.3333333333,4285,23780.4333333333,332.8,7779.13333333333,14637.1333333333,66.439203897,-7905.55414379175,1984-04-01,31425.8064516129,7501.61290322581,42147.4838709677,1080.25806451613,6929.70967741936,34915.5161290323,60.3784977296774
1984,11,"1983-11-09",67.9981411468044,7.61221738769252,95,1983-11-12,1984-01-16,"No",1983,48820,10876.3333333333,71674.5333333333,5985.4,1754.33333333333,74137.1333333333,60.3115402563333,-5101.09574649139,1983-11-01,21148.3870967742,13322.5806451613,36150.4516129032,188.225806451613,2506.22580645161,32282.6451612903,62.8524559190323
1984,12,"1983-12-06",75.0529911696537,10.4407304231582,17,1983-11-12,1984-01-16,"Yes",1983,74512.9032258065,19125.8064516129,154696.483870968,51892.2580645161,2142.1935483871,154586.870967742,50.4754610045161,-4570.14028252271,1983-12-01,48820,10876.3333333333,71674.5333333333,5985.4,1754.33333333333,74137.1333333333,60.3115402563333
1985,1,"1985-01-10",43.5288336815183,12.078324380841,6,1984-11-15,1984-12-07,"Yes",1985,16790.3225806452,4070.32258064516,21381.1290322581,48.4838709677419,5835.25806451613,15120.2258064516,68.44782162,-7845.99543866844,1985-01-01,32558.064516129,4774.83870967742,39733.3870967742,1131.35483870968,8464.51612903226,31066.3225806452,64.2851875896774
1985,2,"1985-02-05",50.1155300961145,10.1521759143474,7,1984-11-15,1984-12-07,"Yes",1985,18271.4285714286,3242.5,22682.7857142857,156.785714285714,7614.46428571429,15589.9285714286,71.7629455539286,-5101.09574649139,1985-02-01,16790.3225806452,4070.32258064516,21381.1290322581,48.4838709677419,5835.25806451613,15120.2258064516,68.44782162
1985,3,"1985-03-27",52.4542121014829,7.7147528658075,6,1984-11-15,1984-12-07,"Yes",1985,14309.6774193548,2742.58064516129,18008.3870967742,4.61290322580645,8638.58064516129,10409.8064516129,75.8094290009677,-4570.14028252271,1985-03-01,18271.4285714286,3242.5,22682.7857142857,156.785714285714,7614.46428571429,15589.9285714286,71.7629455539286
1985,4,"1985-04-08",53.6048803922644,3.24271639844269,104,1984-11-15,1984-12-07,"Yes",1985,12495.3333333333,2445,15830.8666666667,0,7408.43333333333,6846.1,78.3715133426667,-7905.55414379175,1985-04-01,14309.6774193548,2742.58064516129,18008.3870967742,4.61290322580645,8638.58064516129,10409.8064516129,75.8094290009677
